grievance_id,text,category
GRV100440,"Namaste sir, सड़क किनारे रेलिंग टूटी हुई है Adhartal में, वाहन गिरने का खतरा बना हुआ है।",Roads & Infrastructure
GRV102186,"Sir/Madam, Anaj ki quality Kotwali area ration dukan mein bahut kharab hai, keede lage hue chawal mil rahe hain.",Ration & Public Distribution System
GRV100534,"Dear officer, सड़क पर बिना बैरिकेड के गड्ढा खोदा गया है Nagpur में, raat mein accident ka khatra h.",Roads & Infrastructure
GRV103023,"Dear officer, आय प्रमाण पत्र Indore कार्यालय से 1 mahine में नहीं बना, बार बार चक्कर लगवाया जा रहा है।",Municipal Certificates
GRV102871,"Namaste sir, EPFO complaint diya tha 5 din pehle, response nahi aaya Wright Town regional office se. Sadar naman.",Employment & Labour
GRV101592,"Dear officer, Free treatment scheme card ban gaya lekin hospital Gandhi Nagar mein accept nahi kar rahe. Thank you.",Healthcare & Hospitals
GRV101061,"Dear officer, अतिक्रमण Adhartal में मेरी जमीन पर हुआ है, पटवारी और तहसीलदार को 10 din पहले शिकायत दी थी। Thank you.",Land Records & Revenue
GRV102663,निर्माण अनुमति Sector 7 नगर निगम से 1500 रुपए रिश्वत दिए बिना नहीं मिल रही। Otherwise we will protest.,Corruption & Bribery
GRV102131,"Anaj ki quality Gwalior ration dukan mein bahut kharab hai, keede lage hue chawal mil rahe hain. Thank you.",Ration & Public Distribution System
GRV102782,बेरोजगारी भत्ता Madan Mahal employment office se 1 mahine से नहीं मिला आवेदन के बावजूद। Thank you.,Employment & Labour
GRV101726,"महोदय, अस्पताल Kanpur में सफाई की बहुत खराब स्थिति है, संक्रमण फैलने का डर है। Thank you.",Healthcare & Hospitals
GRV103054,"महोदय, Character certificate Jabalpur police station se a month se pending hai, job joining rukh gayi hai.",Municipal Certificates
GRV102802,बेरोजगारी भत्ता Raipur employment office se 3 din से नहीं मिला आवेदन के बावजूद।,Employment & Labour
GRV103098,"Respected Sir, Caste certificate Ranchi tehsil office mein 2 hafte se pending h, admission ki last date nikal rahi hai. कृपया जल्द कार्रवाई करें।",Municipal Certificates
GRV101604,"Primary health center Wright Town mein staff hi nahi hai 20 din se, gaon walo ko door jana padta hai ilaj ke liye. Please take urgent action.",Healthcare & Hospitals
GRV102895,Construction site Sector 7 par bina helmet aur safety belt ke kaam karwaya ja raha hai mazdooro se. Bahut pareshaan hain hum log.,Employment & Labour
GRV101226,"Respected Sir, मेरी जमीन का सीमांकन Model Town में गलत हो गया है, पड़ोसी ने कब्जा कर लिया है। Bahut pareshaan hain hum log.",Land Records & Revenue
GRV102380,"Dear officer, Fraud transaction 2000 rupaye ka Adhartal branch account se hua hai, turant jaanch karwaye. कृपया जल्द कार्रवाई करें।",Banking & Financial Services
GRV101828,"छात्र का प्रमाण पत्र Jabalpur स्कूल से one week से नहीं मिल रहा, दाखिले में दिक्कत हो रही है। Otherwise we will protest.",Education & Schools
GRV102775,"Respected Sir, श्रम कार्यालय Ward 12 में मजदूर के हक की शिकायत 3 din से लंबित है, कोई सुनवाई नहीं हुई। Please take urgent action.",Employment & Labour
GRV101824,"Sarkari school Napier Town mein 20 din se teacher nahi aa raha hai, padhai band hai.",Education & Schools
GRV101384,"Illegal encroachment aur jua Raipur mohalle mein khule aam chal raha hai, police mook drashak bani hai. Kripya jald samadhan karein.",Police & Law and Order
GRV100315,"Namaste sir, High voltage ki wajah se Bhopal mein kai gharo ke appliance jal gaye, compensation chahiye. कृपया जल्द कार्रवाई करें।",Electricity
GRV100067,जल आपूर्ति विभाग Napier Town में शिकायत के बाद भी पानी की लाइन ठीक नहीं कर रहा। Thank you.,Water Supply
GRV102295,बैंक Jabalpur में सरकारी योजना का पैसा 1500 रुपए अभी तक जमा नहीं हुआ। Bahut pareshaan hn hum log.,Banking & Financial Services
GRV102559,"Sir/Madam, Jabalpur office mein kaam karwane ke liye clerk 10000 rupaye ghoos maang raha hai. Thank you.",Corruption & Bribery
GRV100751,"महोदय, गली में कचरा जलाया जा रहा है Jaipur में, dhuye se saans lene mein takleef ho rahi hai. Otherwise we will protest.",Sanitation & Garbage
GRV101581,"Respected Sir, सरकारी अस्पताल Gandhi Nagar में दवाइयां उपलब्ध नहीं हैं, बाहर से खरीदनी पड़ रही है।",Healthcare & Hospitals
GRV101949,"स्कूल Kanpur में शौचालय की स्थिति बहुत खराब है, बच्चियां स्कूल आने से कतरा रही हैं।",Education & Schools
GRV102345,"मेरे खाते से 3000 रुपए गलत तरीके से कट गए Gwalior शाखा से, वापस दिलवाएं। Thank you.",Banking & Financial Services
GRV100072,"Namaste sir, There has been no water supply in Sector 7 for the last 15 din. Please resolve urgently. Please take urgent action.",Water Supply
GRV100898,"पेंशनर सत्यापन Madan Mahal में हर साल परेशानी देता है, इस बार 1 hafta से पेंशन रुकी हुई है। Please take urgent action.",Pension & Provident Fund
GRV102859,"Namaste sir, Construction site Civil Lines par bina helmet aur safety belt ke kaam karwaya ja raha hai mazdooro se. Bahut pareshaan hain hum log.",Employment & Labour
GRV102475,"Sir/Madam, Clerk ne 2000 rupaye maange Patna office mein pension file aage badhane ke liye, ghoos lena band karwaye. Bahut pareshaan hain hum log.",Corruption & Bribery
GRV100328,"Electricity wire loose latak rahi hai Varanasi mein, accident ka khatra hai, turant thik karwaye. Kripya jald samadhan karein.",Electricity
GRV101051,"मेरी जमीन का सीमांकन Indore में गलत हो गया है, पड़ोसी ने कब्जा कर लिया है। कृपया जल्द कार्रवाई करें।",Land Records & Revenue
GRV102343,"Fraud transaction 1500 rupaye ka Patna branch account se hua hai, turant jaanch karwaye. Kripya jald samadhan karein.",Banking & Financial Services
GRV100832,"Respected Sir, सेवानिवृत्ति के बाद पेंशन खाता Sector 7 में अपडेट नहीं हुआ, a month से चक्कर काट रहे हैं। Please take urgent action.",Pension & Provident Fund
GRV100154,"जल संकट Jaipur क्षेत्र में 2 hafte से गंभीर बना हुआ है, पानी के लिए दूर तक जाना पड़ रहा है। Bahut pareshaan hn hum log.",Water Supply
GRV102346,"Bank Indore branch mein loan application 15 din se pending hai, koi jawab nahi mil raha. Kripya jald samadhan karein.",Banking & Financial Services
GRV101408,"Namaste sir, गुमशुदगी की रिपोर्ट Jabalpur थाने में 15 din पहले दी थी, अभी तक कोई तलाश शुरू नहीं हुई। Please take urgent action.",Police & Law and Order
GRV100891,"Old age pension band ho gayi hai bina bataye, Mohd. Salim ko problem ho rahi hai. कृपया जल्द कार्रवाई करें।",Pension & Provident Fund
